id,category_name,listing_type_id,price,sale_price_promotion,shipping_free,installments_quantity,installments_rate,seller_address_state,initial_quantity,DuracionOferta_dias,EdadProducto_dias,Proporcion_vendida
MLM3068245542,Agro,gold_special,849.0,custom,true,24,45.03,Distrito Federal,662,30.999988425925924,121.30065758101851,0.9984894259818731
MLM2066171091,Agro,gold_special,1942.2,campaign,true,24,45.03,Distrito Federal,304,30.0,118.25568072916667,0.8355263157894737
MLM1432145897,Agro,gold_special,1119.0,campaign,true,24,45.03,Distrito Federal,14155,30.0,831.3240024884259,0.9646767926527728
MLM1884900677,Agro,gold_special,262.5,campaign,false,24,45.03,Distrito Federal,1796,30.0,503.6750557291667,0.9721603563474388
MLM1597660445,Agro,gold_pro,1516.41,custom,true,6,0.0,Jalisco,770,30.999988425925924,674.3100094328704,0.8701298701298701
MLM1597660445,Agro,gold_pro,1516.41,custom,true,6,0.0,Jalisco,770,30.999988425925924,674.3100094328704,0.8701298701298701
MLM2229895234,Agro,gold_special,281.36,custom,false,24,45.03,Estado De México,5068,30.999988425925924,474.00032193287035,0.9013417521704814
MLM1947998927,Agro,gold_special,804.3,campaign,true,24,45.03,Distrito Federal,564,30.0,367.66345850694444,0.9113475177304965
MLM1947998927,Agro,gold_special,804.3,campaign,true,24,45.03,Distrito Federal,564,30.0,367.66345850694444,0.9113475177304965
MLM2416331796,Agro,gold_pro,111.75,marketplace_campaign,false,3,0.0,Distrito Federal,96,29.952754629629627,392.7499978587963,0.9895833333333334
MLM1571796360,Agro,gold_pro,2795.0,custom,true,15,0.0,Jalisco,817,29.999988425925924,687.0975673032407,0.9987760097919217
MLM2123988649,Agro,gold_pro,303.05,campaign,true,3,0.0,Baja California,12,30.0,23.272857650462964,0.9166666666666666
MLM879470786,Agro,gold_special,4095.0,deal_of_the_day,true,24,45.03,Estado De México,5426,0.9999884259259259,1294.4655418402779,0.9998157021747144
MLM2925530386,Agro,gold_special,1911.82,custom,true,24,45.03,Estado De México,1042,30.999988425925924,188.95297239583334,0.8080614203454894
MLM2763179884,Agro,gold_special,137.27,campaign,false,24,45.03,Distrito Federal,532,30.0,267.3721853587963,0.9060150375939849
MLM2641865080,Agro,gold_special,705.41,campaign,true,24,45.03,Estado De México,2580,30.0,317.9883890625,0.9612403100775194
MLM2641865080,Agro,gold_special,705.41,campaign,true,24,45.03,Estado De México,2580,30.0,317.9883890625,0.9612403100775194
MLM2139299490,Agro,gold_special,771.34,campaign,true,24,45.03,Estado De México,18630,30.0,496.6921390625,0.9731615673644659
MLM1597647632,Agro,gold_special,2321.53,campaign,true,24,45.03,Jalisco,2160,30.0,674.3112247106482,0.999537037037037
MLM1597647632,Agro,gold_special,2321.53,campaign,true,24,45.03,Jalisco,2160,30.0,674.3112247106482,0.999537037037037
MLM1732248804,Agro,gold_pro,350.7,campaign,true,3,0.0,Estado De México,3378,30.0,623.4665603587963,0.85198342214328
MLM2034989179,Agro,gold_special,298.2,campaign,false,24,45.03,Estado De México,1002,30.0,181.65586591435184,0.9001996007984032
MLM2063915060,Agro,gold_special,728.0,custom,true,24,45.03,Distrito Federal,20955,22.999988425925924,513.8646622106481,0.9761393462180864
MLM2594688452,Agro,gold_special,262.92,custom,false,24,45.03,Estado De México,6496,30.999988425925924,337.9226946180556,0.9230295566502463
MLM1829801282,Agro,gold_pro,305.1,marketplace_campaign,true,3,0.0,Jalisco,411,29.952754629629627,570.0731923032407,0.9975669099756691
MLM2119314187,Agro,gold_special,429.0,campaign,true,24,45.03,Estado De México,189,30.0,29.76551869212963,0.7354497354497355
MLM2131870885,Agro,gold_special,2029.3,marketplace_campaign,true,24,45.03,Jalisco,65,29.666666666666664,12.35401755787037,0.23076923076923078
MLM2131870885,Agro,gold_special,2029.3,marketplace_campaign,true,24,45.03,Jalisco,65,29.666666666666664,12.35401755787037,0.23076923076923078
MLM2340517228,Agro,gold_special,899.0,deal_of_the_day,true,24,45.03,Estado De México,7542,0.9999884259259259,422.48294924768516,0.3370458764253514
MLM3197805432,Agro,gold_special,1397.45,campaign,true,24,45.03,Jalisco,139,30.0,68.29205032407407,0.9928057553956835
MLM3197805432,Agro,gold_special,1397.45,campaign,true,24,45.03,Jalisco,139,30.0,68.29205032407407,0.9928057553956835
MLM3094469492,Agro,gold_special,793.94,custom,true,24,45.03,Estado De México,704,21.999988425925924,108.95587748842593,0.8579545454545454
MLM3078823754,Agro,gold_special,216.92,campaign,false,24,45.03,Distrito Federal,642,30.0,117.49884045138889,0.6884735202492211
MLM1571765551,Agro,gold_pro,1925.0,custom,true,6,0.0,Jalisco,855,29.999988425925924,687.1070348958333,0.9988304093567252
MLM2076915840,Agro,gold_special,3759.0,marketplace_campaign,true,24,45.03,Estado De México,3840,26.999988425925924,511.44622471064815,0.8697916666666666
MLM2076915840,Agro,gold_special,3759.0,marketplace_campaign,true,24,45.03,Estado De México,3840,26.999988425925924,511.44622471064815,0.8697916666666666
MLM2061564905,Agro,gold_special,549.36,campaign,true,24,45.03,Estado De México,2941,30.0,127.23776406249999,0.8299897993879632
MLM2061564905,Agro,gold_special,549.36,campaign,true,24,45.03,Estado De México,2941,30.0,127.23776406249999,0.8299897993879632
MLM2039305471,Agro,gold_special,1281.5,campaign,true,24,45.03,Distrito Federal,804,30.0,173.92248628472223,0.9378109452736318
MLM2502876248,Agro,gold_special,1261.0,deal_of_the_day,true,24,45.03,Estado De México,3792,0.9999884259259259,373.0716413773148,0.8681434599156118
MLM1386546967,Agro,gold_special,3349.0,deal_of_the_day,true,24,45.03,Estado De México,4682,0.9999884259259259,923.2497895254629,0.9893208030756088
MLM3310197960,Agro,gold_pro,208.6,marketplace_campaign,false,3,0.0,Distrito Federal,35,28.774537037037035,28.661395694444444,0.9714285714285714
MLM1870523308,Agro,gold_special,180.36,custom,false,24,45.03,Estado De México,384,30.999988425925924,555.791988599537,0.9973958333333334
MLM3068191430,Agro,gold_pro,2840.5,campaign,true,15,0.0,Jalisco,31,30.0,121.32981267361112,0.967741935483871
MLM3068191430,Agro,gold_pro,2840.5,campaign,true,15,0.0,Jalisco,31,30.0,121.32981267361112,0.967741935483871
MLM2972234524,Agro,gold_pro,1673.07,campaign,true,6,0.0,Estado De México,217,30.0,169.6248126736111,0.9953917050691244
MLM3349849428,Agro,gold_special,1977.8,campaign,true,24,45.03,Distrito Federal,18,30.0,6.340160821759259,0.9444444444444444
MLM3349849428,Agro,gold_special,1977.8,campaign,true,24,45.03,Distrito Federal,18,30.0,6.340160821759259,0.9444444444444444
MLM2013997443,Agro,gold_pro,865.0,custom,true,3,0.0,Estado De México,385,30.999988425925924,226.31845850694444,0.9974025974025974
MLM1925168533,Agro,gold_special,1273.3,campaign,true,24,45.03,Distrito Federal,967,30.0,410.78123628472224,0.9989658738366081
MLM2947428422,Agro,gold_special,908.96,campaign,true,24,45.03,Jalisco,821,30.0,179.46024091435186,0.756394640682095
MLM962360556,Agro,gold_special,1104.0,custom,true,24,45.03,Guanajuato,201,30.999988425925924,1114.4302987847223,0.9950248756218906
MLM2074181011,Agro,gold_special,953.9,custom,true,24,45.03,Estado De México,1775,30.999988425925924,103.64387517361111,0.8591549295774648
MLM1855902653,Agro,gold_special,89.55,campaign,false,0,0.0,Distrito Federal,1791,30.0,554.7289446180555,0.9720826353992184
MLM3104949588,Agro,gold_special,1149.0,custom,true,24,45.03,Estado De México,259,18.999988425925924,104.23755572916666,0.6138996138996139
MLM2118556461,Agro,gold_pro,1587.17,custom,true,6,0.0,Estado De México,340,0.9999884259259259,30.693446099537038,0.2647058823529412
MLM2243042312,Agro,gold_special,1169.0,marketplace_campaign,true,24,45.03,Estado De México,1694,0.49930555555555556,469.3778913773148,0.9409681227863046
MLM2123594413,Agro,gold_special,491.4,campaign,true,24,45.03,Estado De México,201,30.0,23.761924965277778,0.5024875621890548
MLM2903558420,Agro,gold_special,499.55,marketplace_campaign,true,24,45.03,Tamaulipas,300,20.499305555555555,197.4655649884259,0.8333333333333334
MLM3349049600,Agro,gold_special,265.05,custom,false,24,45.03,Jalisco,9,6.999988425925926,6.792949247685185,0.8888888888888888
MLM1916647500,Agro,gold_pro,474.95,custom,true,3,0.0,Estado De México,399,30.999988425925924,544.6036784143519,0.87468671679198
MLM3312989234,Agro,gold_pro,700.6,campaign,true,3,0.0,Estado De México,130,30.0,27.21447736111111,0.6153846153846154
MLM2017422731,Agro,gold_special,999.0,campaign,true,24,45.03,Jalisco,290,30.0,218.0612825810185,0.3103448275862069
MLM1315118919,Agro,gold_special,386.1,marketplace_campaign,true,24,45.03,Jalisco,134,29.952754629629627,1084.0744075810185,0.9925373134328358
MLM2021703981,Agro,gold_pro,3790.5,custom,true,15,0.0,Chihuahua,216,30.999988425925924,205.57446545138887,0.9953703703703703
MLM2021703981,Agro,gold_pro,3790.5,custom,true,15,0.0,Chihuahua,216,30.999988425925924,205.57446545138887,0.9953703703703703
MLM820511566,Agro,gold_special,375.0,custom,true,24,45.03,Estado De México,16017,30.999988425925924,1450.2344075810186,0.9968783167884123
MLM799897792,Agro,gold_pro,152.3,custom,false,3,0.0,Estado De México,8107,30.999988425925924,1503.829303414352,0.9753299617614407
MLM2780887200,Agro,gold_pro,1198.39,custom,true,3,0.0,Estado De México,1147,30.999988425925924,257.90877100694445,0.8256320836965998
MLM2748857468,Agro,gold_pro,925.25,marketplace_campaign,true,3,0.0,Estado De México,320,29.953171296296293,273.702926099537,0.21875
MLM2816933164,Agro,gold_pro,2490.0,campaign,true,15,0.0,Nuevo León,366,30.0,240.11306498842592,0.8633879781420765
MLM2135396205,Agro,gold_special,1499.25,custom,true,24,45.03,Estado De México,185,26.999988425925924,7.762037361111111,0.1891891891891892
MLM2741640396,Agro,gold_special,370.14,campaign,true,24,45.03,Estado De México,4638,30.0,278.90318072916665,0.8921949115998276
MLM2741640396,Agro,gold_special,370.14,campaign,true,24,45.03,Estado De México,4638,30.0,278.90318072916665,0.8921949115998276
MLM2837523584,Agro,gold_pro,956.9,deal_of_the_day,true,3,0.0,Distrito Federal,994,0.9999884259259259,231.20880572916667,0.7987927565392354
MLM2661381182,Agro,gold_special,298.6,campaign,false,24,45.03,Estado De México,38247,30.0,308.70903721064815,0.869270792480456
MLM2661381182,Agro,gold_special,298.6,campaign,false,24,45.03,Estado De México,38247,30.0,308.70903721064815,0.869270792480456
MLM1943349032,Agro,gold_special,1839.2,custom,true,24,45.03,Guanajuato,43,29.999988425925924,539.0679955439815,0.9767441860465116
MLM2118472866,Agro,gold_special,3799.0,deal_of_the_day,true,24,45.03,Estado De México,2243,0.9999884259259259,502.6020464699074,0.910833704859563
MLM1979287207,Agro,gold_special,2136.0,marketplace_campaign,true,24,45.03,Estado De México,525,0.49930555555555556,301.25631730324073,0.9047619047619048
MLM2694920538,Agro,gold_special,269.14,campaign,false,24,45.03,Estado De México,10021,30.0,294.53590063657407,0.9501047799620796
MLM2075307677,Agro,gold_pro,197.01,campaign,false,3,0.0,Distrito Federal,158,30.0,100.88866342592593,0.6835443037974683
MLM2014757515,Agro,gold_special,521.55,campaign,true,24,45.03,Jalisco,35,30.0,224.80748628472222,0.9714285714285714
MLM3073933048,Agro,gold_special,1223.24,campaign,true,24,45.03,Estado De México,460,30.0,118.9521390625,0.782608695652174
MLM3156211204,Agro,gold_special,4133.22,campaign,true,24,45.03,Chihuahua,49,30.0,83.14293280092592,0.9795918367346939
MLM1405324855,Agro,gold_pro,315.0,campaign,true,3,0.0,Guanajuato,190,30.0,882.4957501736111,0.9947368421052631
MLM3094112128,Agro,gold_special,244.36,custom,false,24,45.03,Estado De México,110,30.999988425925924,109.37377100694444,0.990909090909091
MLM1599461072,Agro,gold_pro,2053.64,campaign,true,15,0.0,Jalisco,1539,30.0,673.3262131365741,0.9993502274204028
MLM2841767136,Agro,gold_special,5264.35,campaign,true,24,45.03,Estado De México,210,30.0,229.49603952546295,0.9952380952380953
MLM3150871338,Agro,gold_special,294.5,campaign,false,24,45.03,Distrito Federal,100,30.0,84.80284097222221,0.99
MLM1457347550,Agro,gold_special,207.99,custom,false,24,45.03,Jalisco,973,29.999988425925924,792.7812247106482,0.998972250770812
MLM2540579454,Agro,gold_special,996.0,campaign,true,24,45.03,Estado De México,310,30.0,364.8814330439815,0.9967741935483871
MLM1975655991,Agro,gold_special,2970.0,marketplace_campaign,true,24,45.03,Jalisco,146,29.952754629629627,308.5894538773148,0.9931506849315068
MLM1302167311,Agro,gold_pro,169.32,custom,false,3,0.0,Jalisco,1169,30.999988425925924,1107.8069075810185,0.9572284003421728
MLM3086725588,Agro,gold_pro,295.39,campaign,false,3,0.0,Estado De México,177,30.0,112.9242802662037,0.4350282485875706
MLM1932631727,Agro,gold_pro,1674.33,campaign,true,6,0.0,Estado De México,99,30.0,394.3984353587963,0.98989898989899
MLM2046006118,Agro,gold_special,1249.0,lightning,true,24,45.03,Estado De México,215,0.3333333333333333,518.0635163773148,0.9953488372093023
MLM2031620535,Agro,gold_pro,226.48,campaign,false,3,0.0,Estado De México,208,30.0,187.73533350694444,0.27884615384615385
MLM3051903792,Agro,gold_special,1189.05,custom,true,24,45.03,Estado De México,508,30.999988425925924,128.28261359953703,0.9015748031496063
MLM1448244389,Agro,gold_pro,2316.02,marketplace_campaign,true,15,0.0,Estado De México,2629,29.953171296296293,806.6533659143519,0.9049068086724991
MLM3008193042,Agro,gold_special,499.8,custom,true,24,45.03,Estado De México,1449,17.999988425925924,151.75232424768518,0.6549344375431332
MLM2042830789,Agro,gold_pro,849.15,custom,true,3,0.0,Estado De México,231,13.999988425925926,167.4026251736111,0.9956709956709957
MLM1903874657,Agro,gold_special,2058.65,campaign,true,24,45.03,Distrito Federal,947,30.0,461.98226637731483,0.7360084477296727
MLM757640657,Agro,gold_special,2449.3,marketplace_campaign,true,24,45.03,Jalisco,4420,29.666666666666664,1670.1459700810185,0.9997737556561086
MLM940719668,Agro,gold_special,225.0,marketplace_campaign,false,24,45.03,Sonora,3071,10.0,1165.245102025463,0.9674373168349072
MLM3290553342,Agro,gold_special,634.68,campaign,true,24,45.03,Estado De México,75,30.0,36.98767599537037,0.9866666666666667
MLM1399698191,Agro,gold_special,582.95,custom,true,24,45.03,Distrito Federal,313,6.999988425925926,895.0777524884259,0.9968051118210862
MLM2847502368,Agro,gold_special,481.47,marketplace_campaign,true,24,45.03,Tamaulipas,583,20.499305555555555,226.16575017361112,0.9142367066895368
MLM1449015987,Agro,gold_special,63.65,marketplace_campaign,false,0,0.0,Estado De México,3515,29.952754629629627,805.2901714699074,0.9715504978662873
MLM2118915269,Agro,gold_special,1567.13,custom,true,24,45.03,Estado De México,232,30.999988425925924,30.358724710648147,0.35344827586206895
MLM2189984342,Agro,gold_special,1472.0,custom,true,24,45.03,Distrito Federal,1322,30.999988425925924,485.7658659143518,0.848714069591528
MLM3138339704,Agro,gold_pro,546.48,campaign,true,3,0.0,Distrito Federal,100,30.0,90.07196835648148,0.5
MLM1402519845,Agro,gold_pro,1152.0,custom,true,3,0.0,Tamaulipas,297,21.999988425925924,888.2704029513889,0.8316498316498316
MLM2571171262,Agro,gold_special,1533.86,custom,true,24,45.03,Estado De México,1887,30.999988425925924,351.4604608217592,0.8675145733969264
MLM2416343446,Agro,gold_pro,111.75,campaign,false,3,0.0,Distrito Federal,87,30.0,392.7499978587963,0.9885057471264368
MLM2938126624,Agro,gold_special,480.44,custom,true,24,45.03,Distrito Federal,120,5.999988425925926,182.80429184027778,0.5833333333333334
MLM1990843047,Agro,gold_special,2233.45,campaign,true,24,45.03,Jalisco,534,30.0,275.9281112847222,0.99812734082397
MLM2764481242,Agro,gold_special,452.9,campaign,true,24,45.03,Estado De México,442,30.0,266.7842802662037,0.8868778280542986
MLM3336151736,Agro,gold_pro,6439.08,campaign,true,15,0.0,Distrito Federal,35,30.0,14.037532754629629,0.9714285714285714
MLM1862521315,Agro,gold_pro,107.28,custom,false,3,0.0,Estado De México,1184,17.999988425925924,542.757150636574,0.7888513513513513
MLM2528323708,Agro,gold_pro,796.59,custom,true,3,0.0,Estado De México,590,30.999988425925924,369.69070387731483,0.9983050847457627
MLM2727295982,Agro,gold_special,1858.57,custom,true,24,45.03,Jalisco,183,30.999988425925924,285.4160626736111,0.994535519125683
MLM2018952319,Agro,gold_special,944.37,campaign,true,24,45.03,Estado De México,3556,30.0,213.58453489583334,0.9296962879640045
MLM1976868759,Agro,gold_special,4801.69,campaign,true,24,45.03,Estado De México,558,30.0,306.35296082175927,0.9982078853046595
MLM2933754350,Agro,gold_special,154.08,custom,false,24,45.03,Distrito Federal,68,20.999988425925924,184.66086591435186,0.9852941176470589
MLM3095366000,Agro,gold_special,270.34,custom,false,24,45.03,Estado De México,206,30.999988425925924,107.97149091435185,0.9951456310679612
MLM2551883724,Agro,gold_special,779.4,campaign,true,24,45.03,Distrito Federal,1162,30.0,357.25355109953705,0.9991394148020654
MLM3193083586,Agro,gold_special,1903.8,campaign,true,24,45.03,Estado De México,118,13.625,69.81902563657407,0.576271186440678
MLM2061185883,Agro,gold_pro,1180.36,custom,true,3,0.0,Estado De México,266,30.999988425925924,127.91264832175926,0.9962406015037594
MLM1428441453,Agro,gold_pro,270.0,campaign,false,3,0.0,Distrito Federal,3271,30.0,839.2980302662037,0.9996942830938551
MLM2067971579,Agro,gold_special,899.25,marketplace_campaign,true,24,45.03,Estado De México,157,29.952754629629627,114.20852795138889,0.9936305732484076
